Store,Dept,IsHoliday,Size,Type,Weekly_Sales,Date
29,29,False,182025,B,12903.313521945947,2016-09-11
2,90,True,35094,B,17085.52585148302,2019-07-04
19,97,True,40910,B,43642.3364258528,2019-02-15
28,75,True,111481,B,41168.3747235714,2018-08-10
35,49,False,129654,C,38935.23110592295,2016-07-05
18,92,False,192164,A,47083.536305335394,2019-07-13
23,90,False,12562,C,25409.269370971953,2012-09-07
1,26,False,124145,B,49223.4612228442,2021-03-12
17,56,False,157908,C,4660.105163563495,2013-04-20
17,63,True,180536,A,12136.622754293914,2023-04-22
7,42,False,76973,A,1723.1828588672277,2013-02-19
42,9,False,151645,A,37167.88640255223,2022-03-01
43,81,False,31829,A,31155.45871373906,2020-03-26
22,80,False,81731,B,39379.916855329386,2015-07-08
37,44,False,39009,B,28528.08065848473,2023-08-19
13,61,True,140597,C,23503.578245754215,2011-01-26
23,15,False,179443,B,32339.32062373302,2023-07-03
13,15,True,114181,C,4302.640072044607,2018-09-09
4,19,True,178768,B,18426.55740576385,2014-04-26
23,47,False,32846,B,21802.277728369674,2020-12-07
15,65,False,60683,B,25111.83799214,2012-11-16
27,95,True,163544,B,10803.256345407834,2021-04-16
23,38,False,101320,A,29370.829302095077,2023-12-04
45,92,True,109187,A,49604.81863429118,2016-01-12
34,95,True,80086,A,12453.510009346748,2019-03-28
1,50,True,159757,A,39390.56087148966,2010-11-29
31,27,False,81414,B,26034.61733191446,2023-12-20
37,19,True,172426,C,8751.886946997725,2018-08-11
13,56,True,179247,B,17168.47799918309,2014-09-24
23,63,False,58267,B,2598.2115417568557,2019-11-19
41,20,True,146099,B,34732.233510216116,2011-10-14
36,58,False,40568,A,37020.271773273744,2020-11-20
38,57,True,114078,C,32834.61240971346,2012-04-11
16,93,True,36031,C,32991.03353387078,2011-05-13
26,65,True,198144,A,1799.8199291140809,2019-01-19
3,67,False,142268,C,7400.465408903562,2012-04-09
10,71,False,113765,A,45630.14144187985,2014-04-16
27,24,True,192410,B,40633.16385536523,2012-11-27
17,77,False,22769,A,20835.28501851158,2010-05-24
40,85,True,104258,A,48638.746461020324,2015-05-14
21,80,True,195974,B,4392.254875865685,2019-05-02
7,99,True,89528,C,4747.963293739544,2018-02-27
45,75,True,180911,A,36449.409623626285,2013-05-27
4,92,True,42107,C,43408.18447656562,2021-04-09
24,24,True,167233,A,11520.584343958524,2017-08-21
39,96,False,153830,B,12822.039361542607,2013-07-12
18,96,True,66731,B,43132.193558579864,2016-01-30
38,37,True,131721,C,46296.15270934834,2018-08-09
9,82,True,145539,A,11895.368816191354,2015-09-25
4,46,False,156740,B,14064.562459934476,2018-12-19
29,7,True,18472,C,36082.46263039005,2023-02-22
28,74,True,141892,C,31007.331571475534,2015-11-11
28,90,True,87455,B,44600.164167734605,2012-12-04
19,73,True,122320,C,14019.181754113195,2012-06-04
13,75,True,31815,C,40512.93523530222,2013-07-15
36,85,True,132073,C,46292.14419910974,2022-02-03
27,24,True,67957,A,32565.961040138398,2014-12-13
33,56,True,83154,C,28464.11370867692,2021-12-15
30,36,False,67462,C,34426.28395175536,2020-12-28
16,58,True,67353,B,30120.064339359207,2019-12-24
22,85,True,93253,C,32555.488203246077,2016-04-23
22,94,False,115283,C,48469.89496619623,2015-01-24
41,48,False,55601,A,34709.74052390441,2021-03-13
10,9,False,99823,B,29572.414618271403,2014-09-23
10,90,False,132838,C,5986.69968929129,2018-12-18
12,36,False,174894,B,8602.676011965214,2013-05-05
19,71,False,177645,A,26913.56861964479,2018-03-06
29,80,True,195396,B,20447.65027751578,2023-04-03
31,83,True,19323,C,18524.153244616755,2020-06-19
12,9,True,101929,B,14243.37817271426,2015-12-20
13,55,False,186471,C,28958.37124432606,2014-02-10
16,69,False,52484,C,19472.174399201576,2019-10-05
5,10,False,27356,A,27050.15764643184,2014-10-21
36,29,False,61457,C,28602.683903537807,2012-10-31
29,99,False,49460,C,35934.180116987314,2014-04-08
35,70,False,79591,A,40486.08748496628,2021-11-22
29,59,False,138844,A,21355.44155332711,2022-07-09
34,30,True,145124,B,12506.150737512382,2010-01-03
10,61,True,76715,C,33457.09003945362,2011-06-14
29,59,True,73308,A,9822.084924567278,2018-06-11
23,76,True,123340,A,29109.649353355668,2013-02-01
30,91,True,167075,B,35513.7770432443,2015-07-29
45,96,True,23716,A,21500.890624238466,2016-11-16
25,70,False,25521,B,44266.180756602014,2012-02-03
33,23,False,131086,C,44478.81636281088,2013-05-23
20,41,False,91382,B,22380.13513510961,2017-06-12
14,2,False,189916,A,45512.325512988005,2013-10-18
6,43,True,127815,A,42049.16305641022,2016-04-15
3,5,True,198276,C,26056.625690279532,2013-05-24
40,73,True,68533,A,23144.120104095626,2020-07-12
31,22,True,10154,B,11656.250946092025,2018-05-26
22,24,False,143635,A,5355.35547840047,2011-02-20
43,32,True,151445,B,27564.647491302665,2023-04-30
20,78,True,156784,A,17091.620204257677,2016-05-31
33,53,True,115456,C,6297.5972324565855,2023-03-03
23,19,False,169280,C,29568.567284412507,2011-08-21
2,35,False,48737,B,27757.43559221197,2011-07-25
33,84,False,130100,B,27727.068161943418,2016-09-04
33,62,False,112565,C,2394.905294543926,2014-01-19
34,85,False,152513,B,26293.368462583185,2022-11-11
43,76,True,163264,B,32892.829881509904,2022-04-19
17,41,False,187541,A,15444.550781045722,2011-05-02
5,84,False,64055,B,41471.44233495721,2014-10-08
22,10,False,34815,A,27915.22973677026,2015-02-09
42,35,False,191752,B,24167.505142857393,2011-02-15
33,81,True,106785,A,24782.20776448969,2016-03-10
45,27,True,175964,B,46246.06521350461,2022-08-17
10,32,True,117606,A,46269.15139281895,2018-04-29
39,46,True,165185,B,35229.077546010536,2014-03-05
37,32,False,96001,A,35807.928052606745,2020-04-06
11,56,False,47840,B,7773.954912831691,2015-07-02
20,84,True,84728,A,23578.70802383579,2018-04-25
30,35,True,38536,A,16767.678506617063,2013-06-11
43,77,False,98427,C,23249.328278526922,2011-01-26
8,71,False,170961,A,20940.94276804112,2016-07-30
32,65,True,172392,A,12005.04169784855,2022-10-30
34,98,True,128622,C,38228.750253370876,2022-06-14
24,63,True,58320,C,33273.72527926997,2010-09-29
36,27,True,76127,C,18810.183207782015,2020-04-01
2,97,False,37197,B,26697.506648232604,2019-06-30
6,14,True,143719,A,22951.7862932579,2019-10-31
36,28,True,110224,A,43527.80857317371,2014-10-18
11,77,False,45477,B,19880.188354587797,2017-08-07
18,17,False,141808,B,35031.70838137468,2022-11-02
28,97,False,124680,B,16569.00980578368,2014-08-21
31,32,False,34493,B,6893.193329691974,2014-02-06
28,88,False,64064,C,39875.90790245932,2022-01-30
7,46,True,174852,A,35216.99036638095,2023-07-02
24,17,True,14881,C,44700.97870947512,2019-03-29
5,57,True,124203,C,1830.9088384480917,2023-02-15
39,27,True,108424,C,15819.024753035827,2018-01-29
39,95,True,36855,A,22801.34282830502,2021-10-02
29,19,True,191436,C,3875.5562704504255,2019-04-01
31,63,True,65335,B,42762.76689983052,2013-12-25
41,35,False,31089,B,4665.674942606475,2018-04-11
33,26,True,198488,B,11657.434628416768,2014-10-29
14,97,True,113712,A,30199.121605492823,2017-05-19
29,79,False,170157,A,20505.38952020229,2022-04-09
29,11,True,16290,B,17782.35504582097,2018-06-29
2,3,True,197842,B,36440.84614883167,2015-04-26
18,73,False,13444,B,27167.72060321963,2013-06-02
9,13,False,45480,C,19385.38079854498,2016-11-28
6,5,True,60541,B,32996.78063138045,2021-06-04
38,13,True,188981,C,44042.46865173175,2013-06-05
12,12,False,19360,B,36200.317886203724,2010-09-15
13,42,True,196717,A,30624.673993497607,2012-12-19
27,77,False,185982,C,35215.16547713473,2012-06-27
9,89,False,20897,A,39611.36486799142,2013-02-10
12,67,False,60356,A,41120.91283622662,2023-05-13
16,99,True,198574,C,3698.9718578178404,2015-08-27
11,94,True,93901,C,14415.756008299944,2020-05-21
20,45,False,124138,B,1462.644436553538,2015-05-02
36,9,False,53352,B,21028.020022526118,2016-03-09
1,1,True,190545,A,5134.096589575738,2021-02-16
39,44,True,197976,A,3079.3060032336107,2013-06-26
31,26,True,152329,B,2323.177804887053,2010-11-14
20,53,False,118974,B,45768.8054415015,2017-11-10
34,50,False,72256,B,30354.68061894814,2020-06-13
36,74,False,193325,C,43177.180768211656,2020-05-20
21,24,True,96334,C,24651.37224478537,2023-04-28
14,85,False,153918,A,38084.69563318002,2013-11-02
8,67,True,25019,C,40352.22359914278,2020-06-28
10,20,True,174724,A,9297.13779270916,2012-01-30
39,57,False,174322,B,10682.768900065652,2017-03-11
28,43,True,36019,B,8427.876454593215,2022-07-04
6,48,True,160636,C,31122.40994868231,2017-12-28
21,34,True,11123,A,27229.317193547944,2018-02-24
33,6,False,23818,B,44634.04206865336,2010-08-03
42,22,True,39095,B,22613.811297157205,2012-08-25
1,76,False,106128,B,30060.763678999545,2023-08-01
45,63,False,108099,C,22199.512902994797,2012-12-26
29,87,True,69470,B,18166.5852038674,2020-03-29
38,37,False,111332,A,35594.74104107624,2023-03-30
3,30,False,39259,C,21152.77964637681,2020-01-13
29,53,True,86283,C,49631.047030852555,2023-10-07
1,65,True,190737,B,36227.933755261314,2021-12-01
5,64,False,76805,C,2540.971471535344,2015-03-25
45,42,False,89468,A,40173.03893437695,2021-08-05
35,98,False,172895,C,17744.023876702642,2016-04-25
3,32,True,193887,C,15171.071999455167,2018-05-10
27,60,True,14126,B,34622.038181831966,2011-04-13
26,50,False,35257,B,8138.987006527861,2013-11-03
23,23,True,138373,C,42746.808015596915,2018-05-07
19,92,False,125789,B,34615.36568035862,2020-01-16
42,63,False,81120,B,48078.333781928464,2021-06-26
28,70,False,80597,C,32860.13475017753,2016-05-11
31,53,False,93885,C,2048.1876927045996,2012-01-18
2,4,False,99437,B,14881.491359172067,2016-04-06
10,30,True,154599,A,17428.258914630947,2012-02-17
21,17,True,162119,C,49686.08049434349,2011-02-16
41,81,True,119516,B,33572.54332352987,2010-07-28
3,1,True,59089,A,30139.901669790266,2021-12-17
18,60,False,13497,A,3717.109365608492,2022-03-13
22,15,False,46399,B,16414.736898930234,2018-02-14
37,35,False,199309,A,16327.124688660595,2013-09-05
12,8,False,64123,C,13352.819189418153,2023-11-20
35,60,False,54094,C,13839.515225362193,2010-05-13
12,1,True,15937,A,27042.454100189327,2020-06-30
2,14,False,105242,B,35050.83323205391,2010-04-20
21,53,True,198483,C,43161.25054184935,2011-05-05
43,93,True,153907,B,10649.035080107695,2013-10-04
15,28,True,183759,B,44898.74249075287,2012-01-22
16,61,True,190577,A,22433.3977245377,2014-06-04
10,34,True,28771,A,1458.476539242878,2018-08-16
39,51,False,133726,B,14514.809641336757,2016-09-18
11,28,True,38418,C,15783.38534071572,2023-03-12
26,78,True,127895,B,19789.202937901784,2018-08-08
9,74,False,123105,B,24966.04338589809,2013-04-10
6,71,True,148240,C,31491.094626095535,2019-03-21
6,43,False,195628,B,7547.049940858849,2018-04-21
38,70,False,168536,B,27441.193453309952,2013-01-10
24,80,True,181963,C,11371.218635255469,2012-02-09
43,35,False,132341,A,41918.468374869175,2011-04-21
28,3,True,20388,B,20529.442989800893,2022-07-23
10,33,True,24220,A,33828.36636479422,2020-08-07
33,61,False,46173,C,36187.62423166774,2021-10-07
8,29,False,169107,A,44173.762400045605,2018-04-14
17,90,True,123762,A,10354.583816720356,2016-04-14
44,16,True,65451,B,43376.18185035433,2020-02-15
20,15,False,51948,C,16736.910421644377,2022-07-12
28,13,False,140740,B,18027.510728447898,2012-01-08
4,43,True,113944,A,29447.753024746788,2016-06-11
43,6,True,107510,C,43612.52713996259,2015-02-12
5,8,True,140171,C,37283.41884674074,2017-02-27
10,24,True,66009,A,49773.07213564995,2016-04-08
19,22,True,98640,C,10193.000286632727,2017-10-07
36,99,False,59440,A,27298.373810995334,2013-04-03
31,35,False,68746,B,36442.40664374517,2012-06-28
38,39,True,169262,A,43034.79445646082,2013-08-14
37,35,False,97687,A,33734.571707992436,2023-10-03
10,83,True,105778,C,17651.967267431137,2022-08-06
14,19,False,187231,C,5732.420910267334,2010-09-30
22,91,False,135602,A,24403.153543595123,2013-02-17
2,99,True,125824,C,28222.719444955736,2011-01-03
13,14,True,175149,C,45950.37797401009,2021-01-31
31,79,True,164347,A,41834.482002846366,2019-07-27
38,40,False,132109,A,25711.5236714146,2020-08-11
37,16,True,22325,C,13917.930617437321,2016-12-26
2,98,True,60168,C,29636.46911639652,2012-10-08
31,71,True,96174,C,33667.770419097375,2015-08-23
43,21,False,155629,C,18133.724099132425,2022-03-20
2,35,True,173127,A,32444.832579279297,2019-05-10
33,74,True,138603,A,47110.20785442727,2019-11-22
34,1,True,116156,B,14603.624118684706,2017-06-19
7,15,False,187279,B,47095.458349492386,2020-05-04
42,72,False,39532,C,48165.798995035024,2015-12-27
15,48,True,64519,A,1940.9400010991185,2020-07-04
35,67,True,126540,C,10133.419275984546,2017-10-28
19,3,False,130808,B,26187.35778855375,2014-05-18
25,41,False,144782,C,43048.80537933496,2023-03-04
35,21,True,52057,C,28496.152222333087,2014-04-08
33,1,False,57373,A,14836.02261485707,2014-10-01
23,12,False,143227,B,39769.217468530594,2014-07-10
32,3,False,22272,B,13492.11064983569,2020-08-14
26,71,True,139024,B,18400.346081808384,2020-09-26
36,98,False,189251,A,21983.065123444332,2017-04-21
7,99,True,169984,A,31652.864901287565,2017-02-16
39,6,False,77992,C,41400.610827776785,2010-06-30
12,93,True,30166,C,5246.973034957611,2016-04-19
5,98,False,115590,C,13831.530819248825,2016-12-24
1,92,True,116751,A,11961.629536728873,2021-10-12
25,93,True,75182,B,49454.02246248614,2017-08-23
27,84,True,103513,C,12051.973390362442,2023-08-20
24,89,True,97895,B,32665.81729139452,2011-12-21
3,24,True,58572,A,3247.722684814965,2023-08-20
2,47,False,50023,C,32996.52498032025,2014-08-29
37,99,True,125702,A,37454.04036103123,2018-08-02
41,63,False,57063,C,21550.322695648287,2020-05-10
19,59,False,69317,A,40907.267036321646,2022-07-14
10,57,True,114545,A,39647.83984323195,2022-07-02
21,17,False,33237,B,22791.84932670465,2017-01-26
34,89,False,89625,A,45444.03284911596,2016-12-09
3,44,False,145579,B,35624.88142938861,2015-11-01
34,66,False,147947,C,38228.221272196926,2022-03-27
18,59,False,76607,B,9810.563841325502,2010-06-12
43,6,True,37364,A,49815.50198260434,2011-04-27
40,30,False,53267,A,32180.619619307323,2013-09-01
1,22,True,143981,A,24199.684066827456,2015-10-08
42,91,True,65662,B,36278.20729036259,2015-07-14
35,7,True,150364,C,19086.5969715639,2019-12-20
5,79,False,147314,B,19731.094895728536,2015-11-20
31,37,False,167959,C,46599.5720099405,2018-08-29
44,97,True,118708,B,26225.64461613878,2015-10-21
19,24,False,191104,B,13918.40900819407,2017-06-11
37,31,True,14855,C,33472.57994279632,2018-09-26
33,93,True,164805,C,29922.194976196086,2017-07-10
22,15,True,177173,B,11323.696402226118,2017-04-26
18,43,False,95451,C,41508.20190569215,2023-05-16
8,30,False,97940,B,38336.116090090356,2014-09-14
21,33,True,126349,A,49393.32417003813,2013-03-07
8,55,False,123117,C,6737.310604447069,2022-08-09
45,95,False,196994,A,22440.356907268742,2019-07-18
4,79,False,175009,C,4970.714311887162,2022-04-23
15,81,False,191360,A,29668.733125470266,2016-07-24
24,4,True,65802,C,6327.5289798300555,2021-06-01
11,66,True,188576,A,47766.116716791505,2019-08-13
1,69,True,137586,A,15667.181219189142,2017-11-28
3,34,False,51547,C,47682.55158006159,2016-10-15
8,92,False,30087,C,26325.355559526663,2021-01-07
18,62,False,49279,C,1583.0150581339922,2018-09-06
29,75,False,170280,B,38246.373502083894,2016-06-03
37,67,False,138112,C,17225.193377483818,2012-07-31
23,93,True,74044,C,40742.877202657124,2022-10-30
7,22,False,109175,C,9333.470369613622,2014-12-23
34,1,True,63047,C,18257.361126339776,2020-09-24
27,39,False,159183,A,42675.21305414695,2011-06-15
6,60,False,112946,A,7993.232277546063,2023-08-18
17,65,False,152092,B,22841.405658382908,2021-11-06
41,33,True,158008,C,18972.87771050589,2016-12-18
2,51,True,47967,A,6047.132042135488,2022-08-13
7,31,False,107461,C,2793.821202478841,2012-10-09
43,64,True,15349,C,45434.62339876901,2019-09-23
33,99,True,131942,C,47281.89682547189,2021-01-11
37,87,False,86526,C,38802.545210351556,2021-08-18
41,88,True,118599,C,28675.178393210277,2021-11-10
44,53,False,132461,B,3689.8369659687564,2013-07-21
2,63,True,190589,A,28889.016669364955,2020-09-16
30,57,True,116319,B,1204.2668153187724,2017-02-01
4,23,False,119821,C,49036.96711447429,2010-11-30
18,62,True,174700,A,32545.262942074492,2018-06-24
11,40,False,19642,B,23889.889176965255,2018-10-10
8,99,True,107355,B,32314.186283652256,2018-01-03
21,82,False,93313,C,27792.265058864283,2023-05-15
15,9,True,198598,B,34306.21865758244,2021-02-19
7,75,False,188237,C,22102.100729796526,2012-06-21
45,36,True,42414,C,7743.358175827078,2021-05-28
34,53,False,120815,C,38198.105776112665,2021-12-09
32,80,False,196938,A,41685.89897235629,2014-06-14
32,4,False,143502,B,36100.21079259203,2020-09-10
41,84,False,16286,A,45196.906669350894,2023-11-07
15,1,False,31239,C,3876.659963803371,2010-06-15
45,21,True,91105,A,37326.0606785643,2013-01-18
8,36,False,80164,B,44496.395805657194,2019-03-25
6,45,True,94549,A,34623.16823064266,2016-08-07
5,17,True,112286,C,12917.21808038496,2018-08-15
43,11,False,185326,A,40553.04915634994,2010-05-09
4,33,False,57437,A,21515.153120123065,2015-01-27
22,16,True,47333,B,22747.98619798779,2012-02-12
16,54,True,39140,B,4377.559318053009,2013-05-19
45,99,True,28282,C,10573.96263799412,2019-04-22
1,33,True,136213,B,23489.611720421035,2021-07-22
18,53,True,173413,A,33536.00791450584,2019-01-23
21,78,True,158872,A,33281.6746241803,2013-12-29
4,85,False,53064,A,39243.596436464555,2015-06-13
28,30,True,122429,C,8830.449513830765,2010-07-10
18,2,True,89721,C,40427.11362906872,2015-04-18
21,38,True,175090,A,42448.57013149745,2014-08-20
4,81,False,50403,B,25019.363119343994,2023-01-19
2,12,True,19292,C,20538.4697425499,2018-06-28
8,90,True,179635,C,9415.048870074477,2011-04-03
28,22,True,179583,C,36517.86693747427,2021-03-15
44,34,True,116191,A,8259.060717243688,2021-01-16
18,87,True,48304,B,20813.961447512243,2013-10-14
20,38,True,63623,B,24542.34985530215,2018-12-02
31,49,True,66685,C,35655.32693975615,2020-05-17
19,94,True,83330,C,16970.90260771628,2010-05-09
36,79,False,160423,A,46244.27893302744,2014-11-19
1,84,False,109429,B,4600.760379284186,2019-12-02
43,84,True,64964,C,3134.3254308826777,2011-02-17
6,40,False,30971,C,21898.333750934726,2022-06-22
1,67,True,156909,A,6710.261793124322,2010-09-09
13,28,False,37918,A,43260.290033312456,2020-03-15
13,7,False,115632,A,36921.48268865695,2015-01-20
8,58,True,26121,B,40171.902208889514,2019-06-02
3,57,False,182935,C,3002.303473299617,2021-05-30
35,87,True,112204,C,21769.552200892555,2012-06-05
27,81,False,110874,B,30325.85306842197,2019-05-13
40,41,False,151831,B,1404.1098031440197,2013-06-14
42,81,True,92228,A,8530.829226362679,2014-03-24
14,20,True,177297,A,22854.104811919544,2019-01-10
33,5,True,106672,C,17234.183385342236,2022-02-04
14,27,True,48652,C,8097.298702004049,2018-05-20
9,27,False,48727,B,31484.15703662915,2010-12-11
1,83,False,13523,B,8181.167851591328,2011-05-24
45,95,True,123423,A,31470.709115445417,2019-12-15
11,43,True,161840,B,14164.490945813504,2015-11-27
24,33,False,90415,A,3286.1424112237546,2011-05-17
17,19,True,87977,C,19156.387756195236,2023-08-22
31,19,True,59300,B,45231.85455016566,2018-03-22
2,2,False,107228,C,35114.30560249933,2016-07-26
8,49,True,141315,B,13000.503480199113,2023-02-13
